"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" g__Chitinimonas",-2.16711042781585,1.10594449681362,-1.95523001602879,0.14175529906514,0.76184087750305,1.56404170662572,0.486342918063767,0.50513687716143,-0.153728390135966,1.47104369779638,-0.110519641404857,0.524152211804682,-0.742678208625854,2.04999795387223,-0.362085841433773,0.555081714039437,0.917815640846318,1,1,1
" g__Herminiimonas",-1.38658404912169,1.12046806378428,-1.22946945768847,0.307387479957108,-1.1920621998159,1.58458113200965,-0.775454708009166,0.462590703577992,-0.390709112319119,1.49036184777882,-0.260806798723678,0.571362791910514,0.320220345132556,2.07691909020281,0.157397764134806,0.55194277571912,1,0.992503064173495,1,1
" g__PLTA13",-2.18819987939101,1.03160339902969,-2.11449031570105,0.120174015527106,0.0975764934475064,1.45890751789798,0.0569587662415481,0.586295808788224,-0.0758755302926174,1.3721607939098,-0.0754516888710997,0.501346036184921,-0.919825742824379,1.91219800208012,-0.485502434692935,0.486199361153573,0.930959301936676,1,1,1
" g__Aquicella",5.6720036579732,0.833723462517165,7.05466931769508,4.11027703793872e-05,-1.88701000659408,1.17906302796043,-1.63405459133466,0.140066681372232,-0.357324072967321,1.10895587325983,-0.326261751957463,0.715218241816651,1.89092364383202,1.5454043102341,1.22631289797839,0.246919550209997,0.00944821967664751,1,1,1
" f__Diplorickettsiaceae",6.85460173402357,0.667515552323315,10.5944586895564,1.53412313439756e-08,-1.30788386120777,0.944009547190598,-1.43141201676483,0.176771960834174,-0.648692422078278,0.887878685825009,-0.720490679000977,0.484604466453929,-0.169673612937963,1.23731843721204,-0.142684744839084,0.802405219651595,5.34593329316085e-06,1,1,1
" g__Candidatus_Endoecteinascidia",-1.57119138033758,1.15883046740932,-1.34642858246032,0.277167466047664,-1.1958680027655,1.63883376350141,-0.756751155378801,0.442070391831625,0.876883702993127,1.54138861471652,0.588811225647763,0.513044331205737,-0.979186400994638,2.14802830876082,-0.467471574393425,0.517708908122357,0.992204205423654,0.996078113335098,1,1
" f__Cyanobiaceae",-2.35718722283817,1.04963137880007,-2.24178260339154,0.0904867080478149,-0.277320342634058,1.48440293139143,-0.213871733099012,0.453291975457196,0.455202446123942,1.3961402486669,0.328456672939538,0.483673307838335,-0.777680136128658,1.94561497892498,-0.404594895839102,0.446671724809553,0.909733806467476,1,0.999432252293144,0.992702985346753
" g__Vampirovibrionales",-0.710055870725337,1.18660133885511,-0.581877790868083,0.520580647097403,-0.268780000975738,1.67810770653897,-0.159997630465668,0.598709444250801,0.222964905368853,1.5783273268674,0.149395360437435,0.620166994631023,-0.351834002206035,2.19950487906353,-0.161985963077234,0.618337373949456,1,1,1,1
" g__Obscuribacteraceae",6.9707993744002,0.845487786421382,8.39474066551313,2.69795307548435e-07,-1.63855246367709,1.19570029437792,-1.36382887310413,0.19191240676685,-0.567029858870351,1.12460388686991,-0.499259862764208,0.626106016932834,-0.185227671647828,1.56721086562799,-0.149501274136647,0.777179228414604,9.18699153967838e-05,1,1,1
" g__Candidatus_Obscuribacter",0.170392491094633,1.27709547758119,0.175385986212003,0.617102111573726,-0.163176956299271,1.80608574484066,-0.105575866384556,0.64634765673906,-0.0791175884092746,1.69869578373304,-0.0624059934209661,0.643258544595855,-0.369791688577626,2.36724638847957,-0.138898133018829,0.63127915200577,1,1,1,1
" g__Sericytochromatia",-2.17671975018696,1.03176518140395,-2.11150096150778,0.106299359552899,0.904787912723078,1.4591363127258,0.619758210349545,0.486494198774962,-0.138187293954394,1.37237598458415,-0.106248716992409,0.560595230940435,-1.23015244916695,1.91249788470276,-0.644023657440426,0.479206364677387,0.925068794080516,1,0.995003738171556,1
" g__Sphingomonas",-2.1230986586759,1.13567803966502,-1.86417767637704,0.155321102974854,0.897447258527908,1.60609128618356,0.572907511161536,0.498134207070809,-0.226055864268357,1.51059300696218,-0.157670901404886,0.53734874144096,0.994658913130408,2.10511256602714,0.480243823157561,0.515131253662061,0.952023358837454,1,1,1
" f__Sphingomonadaceae",-2.15316826964325,1.09994558768955,-1.9564307535843,0.143242471368857,0.290678415781294,1.55555796798301,0.18732266717668,0.544623854211726,-0.124506143590931,1.46306440273587,-0.0939368228417107,0.51612340727403,1.31063303480639,2.03887827158687,0.668039445989591,0.496975761105731,0.922354908767673,1,0.994459850341751,0.994406662470422
" g__Plot4-2H12",-2.24658244057673,1.04058671045882,-2.16956129049295,0.128969485898433,0.210033625734536,1.47161183875606,0.164555118505029,0.472459137230528,-0.0923217351239957,1.38410971512711,-0.0749355937484286,0.487009773726169,-0.114542088911226,1.92884962438282,-0.065058510818409,0.50704369079277,0.89366533353364,1,1,0.999966867291914
" g__Sphingopyxis",-2.34175738713123,1.08147289115399,-2.17334987449822,0.12007483350467,-0.353439532631611,1.52943363000881,-0.252816028718641,0.509746196735145,0.163986906338463,1.43849341938342,0.11237937506328,0.479309174722139,-0.058815139480089,2.00463696001155,-0.0123689551362093,0.477173596034721,0.867753707480631,1,1,1
" g__Novosphingobium",-2.33660106099522,1.06143984772626,-2.23051717609337,0.106221690420898,1.01702167592891,1.50110262829771,0.713519999110155,0.43962252976906,-0.014434164040869,1.41184698064535,0.0173526719843745,0.46588729846587,-1.65947337762167,1.96750336229936,-0.884430574888006,0.374749605005076,0.897639941770231,0.992247548726756,0.986770361033465,0.988990329106036
" o__Defluviicoccales",-1.66745833082942,1.11355953647863,-1.49550390188668,0.262981321896667,-0.420837453118954,1.57481099899797,-0.267172640370508,0.525803047842376,-0.208304636369999,1.48117264743169,-0.129192556604439,0.521602669267467,-0.162005675696223,2.06411332383599,-0.0901976347165062,0.542237047892835,0.936239727882596,1,1,1
" f__Ferrovibrionales",-2.25470072254833,1.00813345610824,-2.24978663826957,0.114180103811931,0.116699692837703,1.42571600631033,0.0752002616995932,0.482069285172622,0.0385086938907887,1.34094285148889,0.021741414721837,0.487715348311411,-0.877182863102923,1.86869370769184,-0.466523150471181,0.489991505181384,0.848697126401905,1,1,1
" g__AT-s3-44",-2.26733313406489,1.0821679164433,-2.11307772630953,0.127907866390896,-0.410590977165962,1.53041654419914,-0.266720675958898,0.521581569943479,0.532290531922207,1.43941788944009,0.378762962087831,0.48163944579492,-0.725161171897806,2.00592527097568,-0.365981873395196,0.489219692787492,0.890755266160753,1,0.996839371537061,1
" g__Caedibacter",-2.18223634881511,1.05867838300477,-2.07415933578398,0.131366065261095,-0.286726384724259,1.49719732743656,-0.211553659752391,0.516675800066715,-0.299051859523878,1.40817388919552,-0.218733482369573,0.512716731010141,0.166256340556046,1.96238466326424,0.0934725974254419,0.549648482308402,0.908268971245141,1,1,1
" o__Rhodospirillales",4.63929151151371,1.04636851342051,4.5861367806042,0.00149030614847726,0.259383410300916,1.47978854291945,0.192844203294283,0.71042536624184,0.62558438822956,1.39180023199591,0.464310275448956,0.637626137385526,-0.758100079889238,1.93956687490968,-0.412607509264581,0.653282472545012,0.117005355268206,1,1,1
" g__Dongia",-2.23311841646829,1.06584625051696,-2.08828138630766,0.128035320542227,0.954535215700102,1.5073342228856,0.635747118837421,0.468661687433072,0.0187867732615944,1.41770804426463,-0.014314050928699,0.511052775979029,2.187623139147,1.97567114714834,1.15631943822816,0.331216181990592,0.91954266814029,1,1,0.992554626968126
" g__Inquilinus",4.40960044928766,0.892223896419414,5.09940969661457,0.000336832104912509,-1.17453187374238,1.2617951349897,-0.93322759837756,0.391313905349617,-1.20767348349237,1.18676872449983,-1.03411266183625,0.336394103575234,1.06557650441513,1.65384173195443,0.631937272954993,0.535744503848753,0.0498610421668759,1,1,1
" f__Elsteraceae",-0.181832165225438,1.20624557712556,-0.125167996480119,0.669397378539568,1.19460329531633,1.70588885472353,0.709375707168425,0.503484130751842,-0.0020917171083744,1.60445660640087,-0.000645458895599756,0.630390850965566,-0.798146039686663,2.23591778077408,-0.363286023810189,0.6231422438152,1,1,1,1
" f__Azospirillaceae",-2.25470567508713,1.03819799273485,-2.19606873636806,0.112099645989739,0.252047825540763,1.46823368175414,0.178664888480926,0.487743265534854,-0.170575611749423,1.38093242353266,-0.106559644730683,0.505619290930731,0.0357668312158952,1.92442185566511,0.0133449120355875,0.487777496891211,0.881625844503024,1,1,1
" g__Aliidongia",-1.62634555625656,1.22590207602744,-1.3358332063257,0.290675327967582,2.12665150392911,1.73368734205933,1.25456407149398,0.301574910556358,0.702630378105487,1.63060219409868,0.453654974006014,0.549950112820426,-2.01504743884417,2.27235340900429,-0.909136976067379,0.41542305019816,0.976669982222274,0.9952555486489,1,1
" f__Fodinicurvataceae",-2.20413644736085,1.06719172608048,-2.08639867742132,0.113941678002441,-0.450251101425702,1.50923701267536,-0.295231135056709,0.490553847418269,-0.0857570560537938,1.41949769406528,-0.0489750684276346,0.525210288576912,0.155426591749784,1.97816514405337,0.067178810975012,0.496293934532099,0.922255196479329,1,1,1
" g__URHD0088",-1.51666544520628,1.16320990083787,-1.28210795949532,0.30360028332101,1.01080448374966,1.64502721765157,0.626151277513258,0.505022992640051,0.231153003335866,1.54721380573067,0.147695112405618,0.535621125597924,-1.33696345561605,2.15614610273105,-0.63884851121933,0.500630604355845,0.987424132205477,1,1,1
" o__Elsterales",9.47327865388604,0.379067657058186,25.0040414515918,2.00340730271531e-27,-1.11438272178594,0.536082621668679,-2.07934066597116,0.0454237670044579,0.315408694731225,0.504207118495075,0.625370106199859,0.538082955454507,0.343978477743029,0.702646401864938,0.489516341831546,0.62998949787621,7.75360613187071e-25,1,1,1
" f__Reyranellaceae",-2.17631627904796,1.03937969421443,-2.09984329336208,0.126202116647346,0.203690085216099,1.46990486001325,0.149626957384211,0.518953075474491,-0.0769094964126102,1.38250423343743,-0.0539695758799903,0.487853591948084,1.24106866350705,1.92661227807982,0.650840871823394,0.448351644631246,0.913427455096108,1,0.997455443255297,0.993482922817758
" g__Reyranella",0.642865058389883,1.20960307783505,0.551681093775527,0.526471869057901,2.27790946395633,1.71063707776257,1.34673995708337,0.24105702021308,0.297886816205651,1.60892249982797,0.199006989729922,0.644789460944395,-0.241742805900516,2.24214130248283,-0.115425072510627,0.690132474501513,1,0.996706673228284,1,1
" f__Rhodospirillaceae",-0.181039151152027,1.01139051369949,-0.133693057504834,0.56774460576869,1.6124082499623,1.43032218132931,1.12619061940938,0.341272478110064,0.810287863957467,1.34527514307927,0.609711903858232,0.516561429757701,-1.03735847602267,1.8747310462897,-0.550316554352689,0.525036703363523,1,1,1,1
" f__Magnetospirillaceae",0.065864247209787,1.11831217901727,0.0772038182750113,0.641995370661735,0.584476608956853,1.58153225053324,0.392711280623358,0.591713017083723,-1.29214683705161,1.4874942529684,-0.857712499522257,0.445947087218593,1.70733861004031,2.07292290470356,0.809513391168917,0.467228852116303,1,1,1,1
" g__Telmatospirillum",-1.57533996664106,1.22894984166094,-1.27067278627647,0.283751104492655,0.767496320830188,1.73799753355316,0.451485547751025,0.511799262704369,0.27291536745139,1.63465610136115,0.170453491030807,0.600441413284595,-1.08056803755638,2.27800280038926,-0.482268938403269,0.556810645960146,0.996649264395479,1,1,1
" f__Magnetospiraceae",-2.1866369085756,1.0165695607827,-2.14818962926961,0.138052808438543,-0.0861279170001369,1.43764645995456,-0.0790233749499674,0.476345334891403,-0.244913926854494,1.3521639196809,-0.198491486223726,0.4880075740528,-0.0985814114853077,1.88433101803709,-0.0441864355853323,0.494041011703494,0.873760013920186,0.996454344787356,1,0.994181839318159
" g__Acidocella",6.63519385876212,1.1179746498252,6.01996202181454,3.08516539122526e-06,-1.19474899415911,1.58105491217212,-0.743570204694861,0.475320927141599,-1.04890364805855,1.48704529717338,-0.708359999383164,0.487561567074227,-0.446681764497132,2.07229725472283,-0.229352202678549,0.75389255411743,0.00105065448553581,1,1,1
" g__Gluconacetobacter",-2.10824533442028,1.03015642574176,-2.0458349227895,0.130559340672679,0.182796922612387,1.45686118864979,0.109310737700328,0.521614532333327,-0.11627035566758,1.37023613951509,-0.104395570633103,0.487335003450865,-0.964559798942359,1.90951586722786,-0.504840662278504,0.463696219726656,0.909825667673197,1,1,1
" g__Acidisoma",-0.797286331499349,1.19601673152149,-0.653111902370883,0.523734117023816,-1.16201216504906,1.69142308254283,-0.696144680590374,0.482052297466007,-0.0385834983355174,1.59085096985677,-0.00643830516712216,0.605451863056281,1.41751720051971,2.21695741466237,0.638477545359895,0.491602167764453,1,1,1,1
" g__Rhodopila",0.387491437979783,1.3861294966586,0.300028593395805,0.651682860930652,-1.59686211923207,1.96028313337998,-0.814831831188613,0.441558148315358,0.0845162645201048,1.84372458677999,0.046032049876254,0.658148331803307,-0.642720743992879,2.56935374256032,-0.255209434208414,0.61761013469654,1,1,1,1
" g__Acetobacteraceae",-0.986608524689782,1.22320870012043,-0.780218917512154,0.456475593290867,-1.78145886788678,1.72987833332308,-1.04166962363094,0.367902546801111,-0.869844198049881,1.62701966923852,-0.548578986739922,0.506224365687954,2.88225624420495,2.26736092057989,1.29401874929786,0.27751306914927,0.992891988309948,1,1,0.993350653010945
" g__Rhodovastum",-2.2659326596505,1.07228737452396,-2.09700290639045,0.114706367851899,0.879599251115045,1.51644334781322,0.576822294085743,0.490697726796229,0.0843420445598041,1.42627554010598,0.0389394599835724,0.538208787110229,0.434790029656172,1.98761052663169,0.235256693143475,0.538158967907957,0.930561343830102,1,1,1
" f__Acetobacteraceae",10.4170574983334,0.325530988925206,32.0189701484243,7.69712559313004e-32,-0.650310524385274,0.460370339510751,-1.41340818353752,0.170267797137808,-0.049522801510376,0.432996692940321,-0.114640124988813,0.885332274963944,0.289726645004979,0.60340990270431,0.480443590473523,0.637186516303641,3.05180172493482e-29,1,1,1
" g__Acidisphaera",-0.526866263485181,1.18258677398335,-0.417490718329591,0.579002481882794,-1.48535811270433,1.67243025445029,-0.900099799487917,0.421878006486774,-0.125455678322587,1.57298745640281,-0.0956536230455746,0.578384743649166,-0.353687672672084,2.19206341179595,-0.153131206589228,0.559807122774228,1,0.999421257638452,1,1
" f__Holosporaceae",0.394769073140796,1.21830591409852,0.364561588986602,0.55671504688871,-1.78825994855421,1.72294474683748,-1.06793535768801,0.363549808893975,-1.83253519242296,1.6204983541997,-1.15891443829654,0.319762972570258,0.922205917185766,2.25827303114046,0.432037125932045,0.52663620743152,1,1,1,1
" g__Candidatus_Captivus",-2.26928469190681,1.07574872734903,-2.10573919033424,0.108992634986161,0.495400753410674,1.5213384399226,0.327988190741923,0.484919115788203,-0.0162980792584465,1.43087956976014,-0.0323644783572146,0.531144244617469,-1.06975442346841,1.99402655042807,-0.542996811682678,0.498991283123657,0.905300161836373,0.994678462588067,1,0.994090840320828
" g__Candidatus_Paracaedibacter",1.47477502502582,1.19583030114803,1.29085962453342,0.283643941712254,-0.439507127422007,1.69115943018025,-0.270251793570579,0.63656044643554,-0.930005101500776,1.59060299427866,-0.604635755594224,0.535758584143322,-0.658663710436237,2.21661184407973,-0.292647365815747,0.608346802227661,1,1,1,1
" f__Paracaedibacteraceae",-0.10678252485935,1.03743478285534,-0.0746362207366807,0.573075033505783,-1.02599935920092,1.46715433999161,-0.703233600741854,0.474377233688601,-2.18121161149807,1.37991725949271,-1.60476282687863,0.230530905100873,0.629692413946915,1.92300715655872,0.327082835388038,0.546872971111272,1,1,0.983653223211752,1
"d__Bacteria",5.13404355975323,0.878959091413711,6.03353849689902,0.000172782893732438,-0.827085188656441,1.2430358678484,-0.705603686455422,0.508214197904832,-0.235495061039612,1.16912488444967,-0.218274706918751,0.744662480052972,-0.936456191010446,1.62925385869447,-0.568241055035564,0.579084876677208,0.0227654834936462,1,1,1
"d__Archaea",-2.1654471155737,1.03447348235917,-2.11649619506168,0.117304987138721,0.0060037570939544,1.46296642866767,-0.00970071012558688,0.50107797051414,-0.136862003040137,1.37597836161428,-0.0925720405096792,0.538564635950808,-0.678600362509347,1.91751803845611,-0.347359010203267,0.497991829706943,0.899994144807101,1,1,1
" g__Candidatus_Megaira",-2.15689809865586,1.02170312651096,-2.10570914836709,0.125085870008785,0.298141948038712,1.44490641823079,0.211585873313937,0.507058126057644,-0.173637544874752,1.35899220042512,-0.133973287204205,0.520037677467221,-0.84917973898936,1.89384668475393,-0.471212426367894,0.478368105791278,0.92032595405429,1,1,1
" f__Rickettsiaceae",-0.48221144547879,1.11876689430299,-0.388193405357114,0.548559872933052,-0.233344665235622,1.58217531505731,-0.153793258855915,0.572705950366698,-0.831079159226365,1.4880990808393,-0.584695774149972,0.51011097554101,-1.20005974515794,2.07376577286556,-0.587205343382112,0.514630973666248,1,1,1,1
" g__bac2nit3",-2.23964282169234,1.07251184286522,-2.11396967853518,0.111037220703316,-0.373140392800294,1.51676079398575,-0.251754427340406,0.481962184532608,0.31049723072221,1.42657411091105,0.236295153737307,0.530779146572045,-0.594082746546435,1.988026605053,-0.309742492628547,0.517591448027331,0.893545672955977,1,1,1
" o__Rickettsiales",-2.27460941907437,1.04458131106557,-2.20105030465694,0.0881125656016075,-0.508657113773875,1.47726105711039,-0.344942980259016,0.505618654695961,-0.0501777607216181,1.3894230306368,-0.0303226920176186,0.533559056825609,0.632727650765586,1.93625408554156,0.331705670736354,0.477282168859509,0.929961962727347,1,1,1
" g__SM2D12",3.72409567903612,0.804711955144792,4.80022895706347,0.000723602821429318,0.289992315474026,1.13803456076953,0.2719784999072,0.695936088570913,-0.311042767321454,1.07036696106155,-0.278864165415352,0.671847758867268,0.550844437135633,1.49162807560075,0.36230395218269,0.65086146747806,0.115508598210158,1,1,1
" o__Micavibrionales",-2.19627845993294,1.00216939770997,-2.21177884298608,0.115507099605785,0.542703249078739,1.41728155403671,0.400882367510928,0.472335766632102,-0.0998064306147072,1.33300991222716,-0.077896348639547,0.51202354658703,-0.599341156702033,1.85763862531794,-0.336210447401491,0.503879203375815,0.898624726265178,0.992385454710868,1,0.993045530694174
" f__Micavibrionaceae",-1.68159321290936,1.08524731949501,-1.51809925028881,0.239726939194654,-0.0989071826796606,1.53477147775889,-0.0650464582902106,0.569966126293592,0.567948634081342,1.4435138784027,0.392540543585179,0.54362579696051,-1.6766731023017,2.0116333060293,-0.872989241339902,0.412709103354347,0.972235488599007,1,0.994004614224129,0.993074136414378
" g__Rhodoplanes",-2.11321253840239,1.07786285448076,-1.96294932873815,0.126108730530544,-0.38085987907826,1.52432826718487,-0.256352238821635,0.543434136443051,-0.162034418906208,1.43369162172335,-0.131719633260211,0.537352781894916,0.397340758755339,1.99794533324833,0.225402003527868,0.53484950430425,0.939569898464379,1,1,1
" f__Xanthobacteraceae",9.29510831324901,0.306074183480638,30.3951601609548,7.68642772462914e-31,-0.810445021104703,0.432854261370588,-1.87386436138089,0.0725837109570339,0.113079827907209,0.407116722371323,0.277159951922786,0.783144927560917,-0.0806247466614543,0.567344429739643,-0.142147774946348,0.861013644479091,3.03244765284754e-28,1,1,1
" g__Pseudolabrys",-2.20066058933741,1.16604748423445,-1.87588332186413,0.145923493364047,0.772165644286354,1.64904016657539,0.455971736303266,0.53187601945197,-0.129998094170079,1.55098814448324,-0.0998759779636237,0.490257072161559,0.84150211111352,2.16140589666619,0.420669929275081,0.469477690872903,0.948331799328639,0.996106271190678,1,1
" g__Afipia",-2.18637458043284,1.1168925233214,-1.9753825500185,0.161932526701701,0.647948012968976,1.57952455419423,0.43941447321273,0.540429287077949,-0.229163209289378,1.4856059343679,-0.136799543216867,0.472467226236482,0.553657944421099,2.07029140621504,0.251466128496506,0.534768845883401,0.890818051129545,1,0.997218499147895,1
" g__Labrys",-1.98235950872564,1.01336763769948,-1.97485406966208,0.128887581887619,-0.101159804828929,1.43311825690459,-0.0655787695602782,0.508372073329322,-0.467865638080463,1.34790496384182,-0.342406131266788,0.483197818008457,-0.452730481800688,1.87839587772221,-0.252866801382127,0.502795587082951,0.943965814221371,1,1,1
" f__Beijerinckiaceae",3.25612651418222,1.2964302732572,2.56810504916624,0.0310587340343223,-0.99054094221488,1.83342927511139,-0.551705059985371,0.583328019222177,-1.14225802135059,1.72441346613874,-0.677744919824576,0.51191548821816,0.0251713133359971,2.40308570201527,0.0198981797400777,0.748833592161626,0.901767660683905,1,1,1
" g__Roseiarcus",8.26680684142466,0.314348142200416,26.3347506738978,4.26092307671764e-28,-0.447964586603782,0.444555406006615,-1.00866279683735,0.329460384954229,0.531810684704707,0.418122116281799,1.27380225136983,0.216186764329589,-0.468431900879271,0.582681183523253,-0.80581509786641,0.432946773976283,1.65492854203669e-25,1,1,1
" g__Methylovirgula",-1.53791583698655,1.19019724247115,-1.28187985331948,0.296692773470083,0.709008983091668,1.68319308220175,0.427468936635483,0.514394618764666,0.230384120770898,1.58311032580405,0.14986538994669,0.553344928822087,-1.91625516243266,2.20617030854615,-0.883379772129303,0.41413141022422,0.996971264103266,1,1,0.998158499927239
" g__Bauldia",-1.70283245828324,1.16524424313509,-1.47386246853303,0.248760914987426,0.199826381337408,1.64790421211882,0.124318823745608,0.597460335337722,-0.687708957827408,1.54991973394326,-0.432679381795074,0.509042707500604,2.36591814486508,2.15991699499445,1.13023056946831,0.351348608810093,0.991595094681269,1,1,0.991883649182996
" o__Rhizobiales",-2.15490691995313,1.09132822501644,-1.98308350160035,0.134544798545582,0.283244824608834,1.54337117681881,0.19162821347466,0.496093269880974,-0.126770030743627,1.45160223886741,-0.0894636543710498,0.538373110682931,0.840811368580139,2.02290497826288,0.428012590393727,0.502986603860767,0.939956582581214,1,1,1
" g__Bradyrhizobium",6.38985754194354,0.68633165598731,9.73890969519486,2.54684358586677e-08,-1.00772724674301,0.970619536183239,-1.05151979698547,0.34394104758908,-0.0496789081027214,0.912906443358729,-0.0982924646094788,0.75914467461599,1.12433079376279,1.27219629421316,0.895551101607256,0.406009434230053,8.94238698165171e-06,1,1,1
" g__Rhodomicrobium",-2.16356056409626,1.01438024272843,-2.12242495682105,0.105989593619374,0.275338042707006,1.43455029666986,0.160540220150922,0.548692420938405,-0.34277492801426,1.3492518544412,-0.265658556461567,0.530897208697877,-0.68177443623221,1.88027286001509,-0.348499471657653,0.521841025534465,0.916831443206452,1,0.994875931634639,1
" g__Hyphomicrobium",-2.17569844836242,1.07312148432315,-2.03278112289941,0.136276293307133,0.783026816454729,1.51762295720375,0.520594803698195,0.503899893887867,-0.174346432226107,1.42738500985507,-0.128027632216963,0.486835743668247,-0.107292969368257,1.98915664706231,-0.0488822189860547,0.539076027712672,0.907254341105445,1,0.994483330539644,1
" g__Pedomicrobium",-2.16725677768713,1.07907489410193,-2.01433782643278,0.132484135609717,-0.55464305130581,1.52604235005526,-0.359733228614484,0.464253915915689,-0.100083752893938,1.43530378512878,-0.0802258622073924,0.508091194548689,1.01596703858427,2.00019199096991,0.517508734791803,0.477920510260245,0.927362513653549,1,1,1
" f__Rhizobiales_Incertae_Sedis",-2.07850089755632,1.09717275339882,-1.91491709964711,0.135044677425922,1.12059967534937,1.55163658812284,0.748297136727712,0.455844479299782,-0.208449733487858,1.45937618834521,-0.125442453750779,0.537904912963728,1.71542546521935,2.03373849772045,0.849239528329741,0.412080523519706,0.942019980043043,1,1,1
" g__KF-JG30-B3",1.46175886451145,1.23200058973863,1.23978228974149,0.288939734812861,0.584633411930274,1.74231194286002,0.328077536387764,0.652351603300908,-1.45570895303826,1.63871397564524,-0.901902934377422,0.396146663588884,-1.42918798461792,2.28365772008466,-0.628846295031877,0.541100420531216,1,1,1,1
" g__Micropepsis",-1.69141070378223,1.07603139754891,-1.55275022979747,0.225455184402961,-0.859356668473342,1.52173819595294,-0.600748858614408,0.464015715471753,-0.749822464700437,1.43125555627418,-0.53898719355232,0.462375307568288,0.873503102464255,1.99455051282676,0.46267551567503,0.485216794775256,0.982098209437672,1,0.999544855092368,1
" g__Micropepsaceae",-1.4201583857947,1.13202813640151,-1.2527910855659,0.301693393164111,-1.17145840261696,1.60092954348695,-0.738893273896065,0.44406329285514,-0.242436462545263,1.50573818177989,-0.166158484111659,0.602781562162067,-0.108217143194428,2.0983470418588,-0.0490690617392908,0.565484516516116,0.994018708548876,1,1,1
" f__Micropepsaceae",8.60516643393954,0.274066917726684,31.4696260026479,1.08091447274585e-30,-0.231004707084441,0.387589152046867,-0.59925521457243,0.562108151044527,-0.389285499977309,0.364543079022399,-1.07355909912894,0.301618081067392,0.610609497570743,0.508015205267985,1.20586552844002,0.245080914762703,4.26087327517279e-28,1,1,1
" g__Sphingobium",-2.05583419745208,1.08849364906824,-1.88828769729224,0.150564595935815,0.717739495326595,1.53936248106928,0.476873873277964,0.492730519184936,-0.294146431397187,1.44783190039514,-0.207880911623684,0.525528183967455,-0.35589810633912,2.01765075898637,-0.178568619518256,0.544667156002513,0.938639697270819,1,1,1
" g__Devosia",-2.17240631195894,1.23956487916099,-1.75716012900165,0.17205317419821,1.44992569017514,1.75300946355084,0.85968445092558,0.415922355516676,-0.213607911662178,1.64877542114738,-0.127965137677302,0.557209632528925,1.93773234125626,2.29767901851602,0.849444717597811,0.42540241952868,0.972026120073702,1,1,1
" f__Devosiaceae",-2.11590367810176,1.12556452209657,-1.88443460868342,0.153138639449629,1.39553620404355,1.59178861247496,0.892445857660514,0.416756382907409,-0.148141909748778,1.49714077104575,-0.0954087288312855,0.524922226293111,0.251741862565263,2.08636597396803,0.121924610314475,0.583388219967625,0.956280422702755,1,1,1
" g__Phreatobacter",-2.35592531839954,1.07642195321213,-2.19849698062374,0.0862993333241374,-0.35811749869107,1.52229052506872,-0.252154928275824,0.555394430253608,-0.0101367132758222,1.43177504386932,-0.00260948143296994,0.519112639268115,0.0649437685556953,1.99527445359664,0.040355762355488,0.526481562752913,0.915089427741229,1,1,1
" g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",-2.23251851966794,1.00984649053245,-2.21718204909229,0.101143473815793,0.132475909202597,1.42813860282586,0.0855989160161129,0.513640051445369,-0.17544698879172,1.34322140027782,-0.138476459669592,0.510238970498537,-0.672148621118086,1.87186901809363,-0.361313706367478,0.510676943988558,0.8925832075829,1,1,1
" g__Asticcacaulis",-2.31282998120906,1.07543410955763,-2.17483293033192,0.116869802560431,0.653822910500893,1.52089350317503,0.441062404396498,0.514420202346654,-0.165633818216496,1.43046108897688,-0.116075729676239,0.522792083748537,0.834726477905521,1.99344336941809,0.438669830375258,0.537910798869312,0.884972758647588,0.99657854931312,1,1
" g__Brevundimonas",-2.16813624396083,1.06679484627965,-2.03776632389465,0.130753375918062,-0.406214472473976,1.5086757398784,-0.293191124723657,0.50258667359199,-0.0783009789338399,1.41896979458074,-0.0646761673659408,0.563361868672517,0.082053713637109,1.97742948075202,0.0667198005897946,0.549002530282964,0.915885659272292,1,0.99470379159256,1
" f__Caulobacteraceae",6.14501564477893,0.664426107837483,9.70801510796798,0.000100842129207681,0.424583682554074,0.939640412898537,0.381427151960127,0.668491821368158,1.79526052261895,0.883769340506444,2.00959837026841,0.0535462382340188,-0.748185648956703,1.23159178918151,-0.562057983667382,0.587175156737309,0.00804534059538747,1,1,1
" g__Phenylobacterium",4.60058982956806,1.09687805563086,4.31246482959884,0.00103711189039699,-1.11978247648707,1.55121982254259,-0.715080376924538,0.496603792855997,-0.0886927888341861,1.45898420367007,-0.0463994494243595,0.75804270970226,0.856096630544026,2.03319224081238,0.405385472376857,0.649880527815261,0.165625085566826,1,1,1
